Date;AMZN;NFLX;PFE;AAPL;NKE
24/06/2019;1913.900024;371.040009;38.719376;48.813919;83.269371
25/06/2019;1878.270020;360.299988;38.719376;48.074020;81.416756
26/06/2019;1897.829956;362.200012;38.038067;49.113811;81.347771
27/06/2019;1904.280029;370.019989;38.427383;49.099064;82.441612
28/06/2019;1893.630005;367.320007;38.330063;48.651680;82.727379
01/07/2019;1922.189941;374.600006;38.728226;49.543983;84.166122
02/07/2019;1934.310059;375.429993;39.126385;49.834049;83.722672
03/07/2019;1939.000000;381.720001;39.285648;50.247021;84.944603
05/07/2019;1942.910034;380.549988;38.860947;50.202774;85.555588
08/07/2019;1952.319946;376.160004;38.312359;49.167892;87.191406
09/07/2019;1988.300049;379.929993;38.374294;49.467785;86.757828
10/07/2019;2017.410034;381.000000;38.984814;49.956955;86.166565
11/07/2019;2001.069946;379.500000;38.029221;49.593155;87.004181
12/07/2019;2011.000000;373.250000;37.516026;49.974163;87.822083
15/07/2019;2020.989990;366.600006;37.825714;50.443680;88.176849
16/07/2019;2009.900024;365.989990;37.914188;50.269142;87.309654
17/07/2019;1992.030029;362.440002;37.816868;49.986462;86.225677
18/07/2019;1977.900024;325.209991;38.100006;50.554291;86.166565
19/07/2019;1964.520020;315.100006;37.843403;49.799641;85.289520
22/07/2019;1985.630005;310.619995;37.887650;50.937756;84.717964
23/07/2019;1994.489990;307.299988;38.126553;51.335976;85.437332
24/07/2019;2000.810059;317.940002;37.949589;51.294189;85.437332
25/07/2019;1973.819946;326.459991;37.754925;50.888599;86.008896
26/07/2019;1943.050049;335.779999;38.126553;51.065586;86.265099
29/07/2019;1912.449951;332.700012;36.675461;51.542461;86.343941
30/07/2019;1898.530029;325.929993;34.321861;51.321232;85.930054
31/07/2019;1866.780029;322.989990;34.366100;52.368397;84.777092
01/08/2019;1855.319946;319.500000;34.160686;51.235191;81.909477
02/08/2019;1823.239990;318.829987;33.937420;50.151157;79.958321
05/08/2019;1765.130005;307.630005;33.008602;47.525852;77.819916
06/08/2019;1787.829956;310.100006;32.999668;48.425529;80.115982
07/08/2019;1793.400024;304.290009;32.669231;48.926994;80.096260
08/08/2019;1832.890015;315.899994;32.928226;50.006123;81.791229
09/08/2019;1807.579956;308.929993;32.463814;49.594051;80.786087
12/08/2019;1784.920044;310.829987;31.606453;49.468208;80.460876
13/08/2019;1824.339966;312.279999;31.436766;51.563107;82.106567
14/08/2019;1762.959961;299.109985;30.579395;50.028328;79.849915
15/08/2019;1776.119995;295.760010;30.793739;49.779110;78.352051
16/08/2019;1792.569946;302.799988;30.945564;50.953636;79.110840
19/08/2019;1816.119995;309.380005;31.418900;51.903625;79.948441
20/08/2019;1801.380005;298.989990;30.909838;51.906090;79.357193
21/08/2019;1823.540039;297.809998;31.142042;52.468678;81.535004
22/08/2019;1804.660034;296.929993;31.329592;52.424263;82.096695
23/08/2019;1749.619995;291.440002;30.668709;50.001186;79.268509
26/08/2019;1768.869995;294.980011;31.115250;50.951172;81.052139
27/08/2019;1761.829956;291.029999;30.668709;50.376244;80.835350
28/08/2019;1764.250000;291.769989;31.329592;50.714291;82.264236
29/08/2019;1786.400024;296.779999;31.552868;51.572975;84.136551
30/08/2019;1776.290039;293.750000;31.749348;51.506355;83.484489
03/09/2019;1789.839966;289.290009;32.258411;50.756233;83.652443
04/09/2019;1800.619995;291.519989;31.999414;51.617390;85.312248
05/09/2019;1840.719971;293.250000;32.454887;52.626595;87.357376
06/09/2019;1833.510010;290.170013;32.597778;52.621658;87.624138
09/09/2019;1831.349976;294.339996;32.892498;52.846199;87.604378
10/09/2019;1820.550049;287.989990;33.383701;53.470470;85.786484
11/09/2019;1822.989990;288.269989;33.410492;55.170570;85.707443
12/09/2019;1843.550049;288.859985;33.294392;55.047195;86.616386
13/09/2019;1839.339966;294.149994;32.963951;53.976303;86.270599
16/09/2019;1807.839966;294.290009;32.892498;54.260071;86.221191
17/09/2019;1822.550049;298.600006;32.597778;54.457470;86.537346
18/09/2019;1817.459961;291.559998;32.490608;54.968235;87.021461
19/09/2019;1821.500000;286.600006;32.606716;54.521626;86.646027
20/09/2019;1794.160034;270.750000;32.767464;53.724625;85.638290
23/09/2019;1785.300049;265.920013;32.365582;53.968906;86.636154
24/09/2019;1741.609985;254.589996;32.160168;53.712284;86.132278
25/09/2019;1768.329956;264.750000;32.061928;54.538898;89.718658
26/09/2019;1739.839966;263.309998;31.954756;54.257603;91.062309
27/09/2019;1725.449951;263.079987;32.347717;53.993587;91.200630
30/09/2019;1735.910034;267.619995;32.088718;55.264339;92.791275
01/10/2019;1735.650024;269.579987;31.642172;55.417320;91.170990
02/10/2019;1713.229980;268.029999;30.990221;54.028126;90.390488
03/10/2019;1724.420044;268.149994;31.660038;54.487080;91.111717
04/10/2019;1739.650024;272.790009;32.088718;56.014454;91.951492
07/10/2019;1732.660034;274.459991;31.999414;56.026794;92.050293
08/10/2019;1705.510010;270.720001;31.642172;55.370438;90.647362
09/10/2019;1721.989990;267.529999;31.874376;56.019390;91.408104
10/10/2019;1720.260010;280.480011;31.963688;56.774445;91.882332
11/10/2019;1731.920044;282.929993;32.249474;58.284546;92.751755
14/10/2019;1736.430054;285.529999;32.419167;58.200645;93.739746
15/10/2019;1767.380005;284.250000;32.597778;58.064941;93.650833
16/10/2019;1777.430054;286.279999;32.454887;57.830528;93.739746
17/10/2019;1787.479980;293.350006;32.562061;58.055065;94.411575
18/10/2019;1757.510010;275.299988;32.562061;58.333900;94.945076
21/10/2019;1785.660034;278.049988;32.562061;59.345562;95.063644
22/10/2019;1765.729980;266.690002;32.535267;59.209858;94.451088
23/10/2019;1762.170044;271.269989;32.838913;60.004383;91.210510
24/10/2019;1780.780029;271.500000;32.499538;60.103081;90.400360
25/10/2019;1761.329956;276.820007;32.838913;60.843334;89.827332
28/10/2019;1777.079956;281.859985;33.294392;61.452797;89.758179
29/10/2019;1762.709961;281.209991;34.124966;60.031528;88.207039
30/10/2019;1779.989990;291.450012;34.366100;60.024124;89.106110
31/10/2019;1776.660034;287.410004;34.267857;61.381241;88.473801
01/11/2019;1791.439941;286.809998;34.285721;63.123295;88.108246
04/11/2019;1804.660034;292.859985;33.964211;63.537827;88.780083
05/11/2019;1801.709961;288.029999;33.473011;63.446533;88.799835
06/11/2019;1795.770020;288.589996;33.589111;63.473675;88.404640
07/11/2019;1788.199951;289.570007;33.282524;64.206245;89.313583
08/11/2019;1785.880005;291.570007;33.408768;64.381958;88.730667
11/11/2019;1771.650024;294.179993;33.300560;64.891792;88.967789
12/11/2019;1778.000000;292.010010;33.336632;64.832382;88.424393
13/11/2019;1753.109985;283.109985;33.002991;65.453590;90.192879
14/11/2019;1754.599976;289.619995;32.957909;65.000694;90.173126
15/11/2019;1739.489990;295.029999;33.616165;65.772850;91.921860
18/11/2019;1752.530029;302.570007;33.562057;66.104492;93.048157
19/11/2019;1752.790039;302.600006;33.958820;65.904015;92.485008
20/11/2019;1745.530029;305.160004;33.408768;65.136803;91.931740
21/11/2019;1734.709961;311.690002;34.030956;64.844772;91.052429
22/11/2019;1745.719971;310.480011;34.562965;64.787834;92.218246
25/11/2019;1773.839966;315.549988;34.878574;65.923813;91.783539
26/11/2019;1796.939941;312.489990;34.526905;65.409035;92.208366
27/11/2019;1818.510010;315.929993;34.833485;66.287636;93.008629
29/11/2019;1800.800049;314.660004;34.734295;66.141602;92.607452
02/12/2019;1781.599976;309.989990;34.526905;65.376869;92.676796
03/12/2019;1769.959961;306.160004;34.310490;64.211189;91.587181
04/12/2019;1760.689941;304.320007;34.391644;64.777939;92.835289
05/12/2019;1740.479980;302.859985;34.292454;65.728294;94.885750
06/12/2019;1751.599976;307.350006;34.526905;66.997925;96.084328
09/12/2019;1749.510010;302.500000;34.553955;66.059944;95.717819
10/12/2019;1739.209961;293.119995;34.698227;66.446022;96.094231
11/12/2019;1748.719971;298.929993;34.463779;67.012764;96.262627
12/12/2019;1760.329956;298.440002;34.752331;67.183548;96.797531
13/12/2019;1760.939941;298.500000;34.562965;68.096771;96.847054
16/12/2019;1769.209961;304.209991;35.293362;69.262459;97.877235
17/12/2019;1790.660034;315.480011;35.076950;69.398575;98.709312
18/12/2019;1784.030029;320.799988;35.067936;69.232750;99.620628
19/12/2019;1792.280029;332.220001;35.140072;69.302048;100.195145
20/12/2019;1786.500000;336.899994;35.374519;69.158508;99.016388
23/12/2019;1793.000000;333.100006;35.455673;70.287064;99.095634
24/12/2019;1789.209961;333.200012;35.428619;70.353882;99.194679
26/12/2019;1868.770020;332.630005;35.509777;71.749733;99.759300
27/12/2019;1869.800049;329.089996;35.455673;71.722488;100.611183
30/12/2019;1846.890015;323.309998;35.085968;72.148178;99.848450
31/12/2019;1847.839966;323.570007;35.329433;72.675339;100.353630
02/01/2020;1898.010010;329.809998;35.293362;74.333511;101.235237
03/01/2020;1874.969971;325.899994;35.104000;73.610840;100.957878
06/01/2020;1902.880005;335.829987;35.058918;74.197395;100.868736
07/01/2020;1906.859985;330.750000;34.941692;73.848442;100.819206
08/01/2020;1891.969971;339.260010;35.221226;75.036385;100.591377
09/01/2020;1901.050049;335.660004;35.067936;76.630219;100.522034
10/01/2020;1883.160034;329.049988;35.608967;76.803459;99.947510
13/01/2020;1891.300049;338.920013;35.536827;78.444321;101.195625
14/01/2020;1869.439941;338.690002;36.131962;77.385063;101.948441
15/01/2020;1862.020020;339.070007;36.672997;77.053429;101.819672
16/01/2020;1877.939941;338.619995;36.618889;78.018631;102.394196
17/01/2020;1864.719971;339.670013;36.528725;78.882370;103.543236
21/01/2020;1892.000000;338.109985;36.375427;78.347801;103.592773
22/01/2020;1887.459961;326.000000;36.240173;78.627464;103.503616
23/01/2020;1884.579956;349.600006;36.709064;79.006119;102.047485
24/01/2020;1861.640015;353.160004;35.906532;78.778435;101.066841
27/01/2020;1828.339966;342.880005;36.213116;76.461929;99.293739
28/01/2020;1853.250000;348.519989;34.391644;78.624992;99.462143
29/01/2020;1858.000000;343.160004;33.886677;80.270790;98.897514
30/01/2020;1870.680054;347.739990;33.768257;80.154472;97.263092
31/01/2020;2008.719971;345.089996;33.923119;76.600517;95.390938
03/02/2020;2004.199951;358.000000;34.169064;76.390160;98.332893
04/02/2020;2049.669922;369.010010;34.333035;78.912079;100.422981
05/02/2020;2039.869995;369.670013;34.770283;79.555550;99.590912
06/02/2020;2050.229980;366.950012;34.852268;80.486107;99.323448
07/02/2020;2079.280029;366.769989;34.660973;79.392090;98.501289
10/02/2020;2133.909912;371.070007;34.442341;79.769165;99.075813
11/02/2020;2150.800049;373.690002;34.697407;79.287888;99.075813
12/02/2020;2160.000000;380.010010;34.378582;81.170799;102.027679
13/02/2020;2149.870117;381.399994;33.640732;80.592773;102.394196
14/02/2020;2134.870117;380.399994;33.258137;80.612625;102.562592
18/02/2020;2155.669922;387.779999;33.085056;79.136566;101.037132
19/02/2020;2170.219971;386.190002;33.003075;80.282684;101.492783
20/02/2020;2153.100098;386.000000;32.656918;79.459068;101.562111
21/02/2020;2095.969971;380.070007;32.538498;77.660507;99.303642
24/02/2020;2009.290039;368.700012;31.582020;73.971603;95.004608
25/02/2020;1972.739990;360.089996;30.907928;71.466019;92.023033
26/02/2020;1979.589966;379.239990;31.627567;72.599739;91.131516
27/02/2020;1884.300049;371.709991;31.062788;67.854019;87.714088
28/02/2020;1883.750000;369.029999;30.443357;67.814331;88.781891
02/03/2020;1953.949951;381.049988;31.773317;74.127892;92.059814
03/03/2020;1908.989990;368.769989;31.244972;71.773636;90.321526
04/03/2020;1975.829956;383.790009;33.157932;75.102829;93.162384
05/03/2020;1924.030029;372.779999;32.301655;72.666725;89.973869
06/03/2020;1901.089966;368.970001;31.900845;71.701706;87.768715
09/03/2020;1800.609985;346.489990;30.753071;66.030655;83.547165
10/03/2020;1891.819946;364.130005;31.509144;70.786301;87.709129
11/03/2020;1820.859985;349.920013;29.304689;68.327858;83.437904
12/03/2020;1676.609985;315.250000;27.346186;61.580158;73.703468
13/03/2020;1785.000000;336.299988;29.796595;68.957970;75.074242
16/03/2020;1689.150024;298.839996;27.491932;60.086731;66.343063
17/03/2020;1807.839966;319.750000;29.295582;62.728752;69.372658
18/03/2020;1830.000000;315.470001;29.477766;61.193157;67.584694
19/03/2020;1880.930054;332.029999;27.710558;60.724293;69.869308
20/03/2020;1846.089966;332.829987;26.426146;56.869179;66.998642
23/03/2020;1902.829956;360.269989;25.952459;55.661041;62.379765
24/03/2020;1940.099976;357.320007;27.054686;61.245258;71.845993
25/03/2020;1885.839966;342.390015;27.100231;60.907871;78.481293
26/03/2020;1955.489990;362.989990;28.922100;64.113029;83.735893
27/03/2020;1900.099976;357.119995;28.147806;61.458603;82.673058
30/03/2020;1963.949951;370.959991;29.760155;63.212502;84.808662
31/03/2020;1949.719971;375.500000;29.732828;63.083504;82.186333
01/04/2020;1907.699951;364.079987;28.922100;59.764240;78.699821
02/04/2020;1918.829956;370.079987;29.942343;60.761501;79.603729
03/04/2020;1906.589966;361.760010;30.643761;59.888275;78.332298
06/04/2020;1997.589966;379.959991;31.490927;65.112770;84.063675
07/04/2020;2011.599976;372.279999;30.616430;64.358627;83.596832
08/04/2020;2043.000000;371.119995;31.518255;66.005852;84.729202
09/04/2020;2042.760010;370.720001;32.237896;66.482155;86.209229
13/04/2020;2168.870117;396.720001;32.010159;67.787041;83.894821
14/04/2020;2283.320068;413.549988;33.194370;71.210495;86.884682
15/04/2020;2307.679932;426.750000;32.766232;70.560539;84.470940
16/04/2020;2408.189941;439.170013;32.684246;71.121201;85.722519
17/04/2020;2375.000000;422.959991;33.622505;70.156174;89.308357
20/04/2020;2393.610107;437.489990;32.866436;68.699974;87.311806
21/04/2020;2328.120117;433.829987;32.447403;66.576424;84.629868
22/04/2020;2363.489990;421.420013;33.021290;68.494064;88.175980
23/04/2020;2399.449951;426.700012;33.422100;68.228622;86.765480
24/04/2020;2410.219971;424.989990;34.050648;70.198349;87.778664
27/04/2020;2376.000000;421.380005;34.916031;70.247971;88.771973
28/04/2020;2314.080078;403.829987;34.533443;69.109299;88.205788
29/04/2020;2372.709961;411.890015;34.724739;71.379196;87.480667
30/04/2020;2474.000000;419.850006;34.943359;72.885025;86.596619
01/05/2020;2286.040039;415.269989;34.287487;71.711632;84.967598
04/05/2020;2315.989990;428.149994;34.269272;72.726265;85.176186
05/05/2020;2317.800049;424.679993;35.080002;73.817802;86.616486
06/05/2020;2351.260010;434.260010;35.080002;74.579391;87.848183
07/05/2020;2367.610107;436.529999;34.003586;75.350914;87.967384
08/05/2020;2379.610107;435.549988;34.242790;77.144394;89.854675
11/05/2020;2409.000000;440.519989;35.052399;78.358284;90.321526
12/05/2020;2356.949951;431.820007;34.371590;77.462791;87.669395
13/05/2020;2367.919922;438.269989;34.086388;76.527496;85.444374
14/05/2020;2388.850098;441.950012;34.886795;76.997635;85.970840
15/05/2020;2409.780029;454.190002;34.739594;76.542412;86.407890
18/05/2020;2426.260010;452.579987;35.024803;78.345848;90.430786
19/05/2020;2449.330078;451.040009;34.665997;77.893127;90.897644
20/05/2020;2497.939941;447.670013;34.619995;79.408005;92.328003
21/05/2020;2446.739990;436.250000;34.279591;78.815979;93.629250
22/05/2020;2436.879883;429.320007;34.500393;79.323433;93.122658
26/05/2020;2421.860107;414.769989;34.491192;78.786133;95.973457
27/05/2020;2410.389893;419.890015;34.417591;79.129402;99.201706
28/05/2020;2401.100098;413.440002;35.125996;79.164230;97.801132
29/05/2020;2442.370117;419.730011;35.135204;79.087120;98.164604
01/06/2020;2471.040039;425.920013;32.623569;80.059723;99.120552
02/06/2020;2472.409912;427.309998;33.267578;80.430351;100.315491
03/06/2020;2478.399902;421.970001;33.267578;80.873131;103.671295
04/06/2020;2460.600098;414.329987;33.129574;80.176636;100.853218
05/06/2020;2483.000000;419.600006;33.111176;82.460152;102.277199
08/06/2020;2524.060059;419.489990;33.663185;82.947685;103.850540
09/06/2020;2600.860107;434.049988;33.313580;85.567009;102.197533
10/06/2020;2647.449951;434.480011;33.046776;87.768440;101.689682
11/06/2020;2557.959961;425.559998;30.636349;83.554642;94.768967
12/06/2020;2545.020020;418.070007;31.050354;84.276009;96.023666
15/06/2020;2572.679932;425.500000;30.691549;85.318260;97.427719
16/06/2020;2615.270020;436.130005;30.728350;87.579391;98.622665
17/06/2020;2640.979980;447.769989;30.875551;87.457504;98.791946
18/06/2020;2653.979980;449.869995;30.581148;87.492332;98.035141
19/06/2020;2675.010010;453.720001;30.746752;86.992348;95.376396
22/06/2020;2713.820068;468.040009;30.461544;89.268394;99.090683
23/06/2020;2764.409912;466.260010;30.148743;91.173805;101.490524
24/06/2020;2734.399902;457.850006;29.615135;89.564407;99.658279
25/06/2020;2754.580078;465.910004;29.734737;90.753426;100.972725
26/06/2020;2692.870117;443.399994;29.477135;87.964951;93.275291
29/06/2020;2680.379883;447.239990;30.029142;89.992256;95.466019
30/06/2020;2758.820068;455.040009;30.084341;90.743469;97.636833
01/07/2020;2878.699951;485.640015;31.041153;90.571838;96.989571
02/07/2020;2890.300049;476.890015;31.749561;90.571838;98.015228
06/07/2020;3057.040039;493.809998;31.749561;92.994652;99.528824
07/07/2020;3000.120117;493.160004;31.307959;92.706093;96.660957
08/07/2020;3081.110107;502.779999;31.050354;94.865234;98.423500
09/07/2020;3182.629883;507.760010;30.783550;95.273193;96.581299
10/07/2020;3200.000000;548.729980;31.123955;95.439842;97.577080
13/07/2020;3104.000000;525.500000;32.393566;94.999557;96.053535
14/07/2020;3084.000000;524.880005;32.411972;96.571655;96.352272
15/07/2020;3008.870117;523.260010;32.862774;97.235809;98.124763
16/07/2020;2999.899902;527.390015;32.752373;96.039330;96.850166
17/07/2020;2961.969971;492.989990;33.350376;95.845299;95.874290
20/07/2020;3196.840088;502.410004;33.580379;97.865143;95.246948
21/07/2020;3138.290039;490.100006;33.755180;96.514442;97.945526
22/07/2020;3099.909912;489.820007;35.475601;96.785568;98.493210
23/07/2020;2986.550049;477.579987;35.337601;92.380234;97.885780
24/07/2020;3008.909912;480.450012;34.647594;92.151382;98.015228
27/07/2020;3055.209961;495.649994;34.537193;94.335396;96.800369
28/07/2020;3000.330078;488.510010;35.898808;92.785706;95.864334
29/07/2020;3033.530029;484.480011;36.119614;94.564247;96.561378
30/07/2020;3051.879883;485.799988;35.989552;95.708496;96.412018
31/07/2020;3164.679932;488.880005;35.748009;105.728088;97.198685
03/08/2020;3111.889893;498.619995;35.627243;108.392181;97.915657
04/08/2020;3138.830078;509.640015;35.664398;109.116043;96.919868
05/08/2020;3205.030029;502.109985;35.720139;109.511551;100.514664
06/08/2020;3225.000000;509.079987;35.552921;113.332329;100.026718
07/08/2020;3167.459961;494.730011;35.720139;110.755638;101.430786
10/08/2020;3148.159912;483.380005;35.664398;112.365448;104.965820
11/08/2020;3080.669922;466.929993;35.106995;109.023705;104.677048
12/08/2020;3162.239990;475.470001;35.608658;112.647041;104.776619
13/08/2020;3161.020020;481.329987;35.460018;114.640610;106.071136
14/08/2020;3148.020020;482.679993;35.357830;114.538445;105.981522
17/08/2020;3182.409912;482.350006;35.627243;114.239403;105.214767
18/08/2020;3312.489990;491.869995;35.636528;115.191338;106.519249
19/08/2020;3260.479980;484.529999;35.543629;115.335869;107.933258
20/08/2020;3297.370117;497.899994;35.970974;117.895126;107.554863
21/08/2020;3284.719971;492.309998;36.119614;123.970551;109.287529
24/08/2020;3307.459961;488.809998;36.082451;125.453270;111.358772
25/08/2020;3346.489990;490.579987;35.682980;124.424088;111.040115
26/08/2020;3441.850098;547.530029;35.348541;126.116135;111.060036
27/08/2020;3400.000000;526.270020;35.172028;124.608498;110.372932
28/08/2020;3401.800049;523.890015;35.218483;124.406647;112.064537
31/08/2020;3450.959961;529.559998;35.106995;128.625549;111.665337
01/09/2020;3499.120117;556.549988;34.261604;133.749039;114.609406
02/09/2020;3531.449951;552.840027;34.558887;130.977966;116.565483
03/09/2020;3368.000000;525.750000;33.815685;120.491753;112.623405
04/09/2020;3294.620117;516.049988;33.778526;120.571503;112.174316
08/09/2020;3149.840088;507.019989;33.379055;112.457649;112.493668
09/09/2020;3268.610107;500.190002;33.611309;116.943192;114.669296
10/09/2020;3175.110107;480.670013;33.118931;113.125496;114.559517
11/09/2020;3116.219971;482.029999;33.509113;111.640282;117.763069
14/09/2020;3102.969971;476.260010;34.382378;114.989487;119.040497
15/09/2020;3156.129883;495.989990;34.335926;115.168915;119.030518
16/09/2020;3078.100098;483.859985;34.168709;111.769859;118.351883
17/09/2020;3008.729980;470.200012;34.205864;109.985611;116.126358
18/09/2020;2954.909912;469.959991;34.029358;106.496849;114.429779
21/09/2020;2960.469971;487.350006;33.462666;109.726448;113.142365
22/09/2020;3128.989990;491.170013;33.676331;111.450882;116.635338
23/09/2020;2999.860107;470.609985;33.444084;106.775963;126.854774
24/09/2020;3019.790039;473.079987;33.221127;107.872421;124.499512
25/09/2020;3095.129883;482.880005;33.490536;111.919373;123.980560
28/09/2020;3174.050049;490.649994;33.806393;114.590767;124.070381
29/09/2020;3144.879883;493.480011;33.602013;113.723564;126.096298
30/09/2020;3148.729980;500.029999;34.094383;115.438042;125.287926
01/10/2020;3221.260010;527.510010;33.787815;116.414894;126.385719
02/10/2020;3125.000000;503.059998;33.797104;112.657005;126.385719
05/10/2020;3199.199951;520.650024;34.140835;116.125824;127.653175
06/10/2020;3099.959961;505.869995;33.602013;112.796555;127.393692
07/10/2020;3195.689941;534.659973;33.880714;114.710388;129.798843
08/10/2020;3190.550049;531.789978;34.270897;114.600739;129.449554
09/10/2020;3286.649902;539.440002;34.177998;116.594315;130.716995
12/10/2020;3442.929932;539.809998;34.205864;124.000458;129.200058
13/10/2020;3443.629883;554.090027;34.280186;120.711044;128.940582
14/10/2020;3363.709961;541.450012;34.243027;120.800766;127.403671
15/10/2020;3338.649902;541.940002;33.955036;120.322304;128.740982
16/10/2020;3272.709961;530.789978;35.255638;118.637726;127.742989
19/10/2020;3207.209961;530.719971;35.116287;115.607498;127.174133
20/10/2020;3217.010010;525.419983;34.828297;117.132591;128.232010
21/10/2020;3184.939941;489.049988;34.447407;116.494644;129.170105
22/10/2020;3176.399902;485.230011;34.772556;115.378235;129.758942
23/10/2020;3204.399902;488.279999;35.469307;114.670517;129.729004
26/10/2020;3207.040039;488.239990;35.227768;114.680489;128.112244
27/10/2020;3286.330078;488.929993;34.772556;116.225510;127.733009
28/10/2020;3162.780029;486.239990;32.933136;110.842850;121.834877
29/10/2020;3211.010010;504.209991;32.775200;114.949615;122.613312
30/10/2020;3036.149902;475.739990;32.961002;108.510361;119.838890
02/11/2020;3004.479980;484.119995;33.657753;108.420654;122.144249
03/11/2020;3048.409912;487.220001;33.620590;110.085289;124.339828
04/11/2020;3241.159912;496.950012;34.679657;114.580803;127.084312
05/11/2020;3322.000000;513.760010;34.154064;118.647697;129.439575
06/11/2020;3311.370117;514.729980;34.163448;118.512909;128.641174
09/11/2020;3143.739990;470.500000;36.791409;116.146439;128.691071
10/11/2020;3035.020020;480.239990;36.303360;115.796967;127.453568
11/11/2020;3137.389893;490.760010;36.134418;119.311707;127.403671
12/11/2020;3110.280029;486.769989;35.242790;119.032127;126.385719
13/11/2020;3128.810059;482.839996;36.247044;119.082054;128.022430
16/11/2020;3131.060059;479.100006;35.036308;120.120506;129.848755
17/11/2020;3135.659912;480.630005;35.652153;119.211861;131.944550
18/11/2020;3105.459961;481.790009;35.929138;117.853889;131.365707
19/11/2020;3117.020020;484.670013;35.800537;118.462982;131.645142
20/11/2020;3099.399902;488.239990;36.305050;117.164917;132.712982
23/11/2020;3098.389893;476.619995;36.126987;113.680122;133.860687
24/11/2020;3118.060059;482.880005;36.206123;114.998154;134.429535
25/11/2020;3185.070068;485.000000;36.136875;115.856873;135.267838
27/11/2020;3195.340088;491.359985;36.829346;116.416031;133.980438
30/11/2020;3168.040039;490.700012;37.897724;118.872368;134.429535
01/12/2020;3220.080078;504.579987;38.985886;122.536896;135.168045
02/12/2020;3203.530029;503.380005;40.360924;122.896355;135.307770
03/12/2020;3186.729980;497.519989;39.658566;122.756569;136.684998
04/12/2020;3162.580078;498.309998;39.905876;122.067596;137.190002
07/12/2020;3158.000000;515.780029;40.806084;123.565353;138.750000
08/12/2020;3177.290039;512.659973;42.101986;124.194412;139.119995
09/12/2020;3104.199951;493.600006;41.399624;121.598289;138.789993
10/12/2020;3101.489990;501.089996;41.280918;123.056114;137.580002
11/12/2020;3116.419922;503.220001;40.677483;122.227356;137.410004
14/12/2020;3156.969971;522.419983;38.788036;121.598289;136.279999
15/12/2020;3165.120117;519.780029;38.293415;127.689186;139.389999
16/12/2020;3240.959961;524.830017;37.432781;127.619293;138.339996
17/12/2020;3236.080078;532.900024;37.620735;128.507965;140.500000
18/12/2020;3201.649902;534.450012;37.274502;126.471016;137.279999
21/12/2020;3206.179932;528.909973;36.977734;128.038666;144.020004
22/12/2020;3206.520020;527.330017;36.344620;131.683228;142.449997
23/12/2020;3185.270020;514.479980;37.037083;130.764603;141.759995
24/12/2020;3172.689941;513.969971;36.868916;131.773087;141.600006
28/12/2020;3283.959961;519.119995;36.423756;136.486053;142.429993
29/12/2020;3322.000000;530.869995;36.651279;134.668762;141.570007
30/12/2020;3285.850098;524.590027;36.344620;133.520477;141.580002
31/12/2020;3256.929932;540.729980;36.413868;132.492020;141.470001
04/01/2021;3186.629883;522.859985;36.413868;129.216919;140.100006
05/01/2021;3218.510010;520.799988;36.789776;130.814514;141.229996
06/01/2021;3138.379883;500.489990;36.473217;126.411102;142.350006
07/01/2021;3162.159912;508.890015;36.661175;130.724655;144.949997
08/01/2021;3182.699951;510.399994;36.730423;131.852966;146.350006
11/01/2021;3114.209961;499.100006;37.363533;128.787552;147.050003
12/01/2021;3120.830078;494.250000;36.779884;128.607819;145.050003
13/01/2021;3165.889893;507.790009;36.463326;130.694702;143.039993
14/01/2021;3127.469971;500.859985;36.354511;128.717667;141.300003
15/01/2021;3104.250000;497.980011;36.305050;126.950294;140.720001
19/01/2021;3120.760010;501.769989;36.334724;127.639267;139.270004
20/01/2021;3263.379883;586.340027;36.107201;131.832993;142.800003
21/01/2021;3306.989990;579.840027;36.087418;136.665771;141.610001
22/01/2021;3292.229980;565.169983;36.156662;138.862503;139.350006
25/01/2021;3294.000000;556.780029;36.878807;142.706757;137.550003
26/01/2021;3326.129883;561.929993;36.908485;142.946396;135.100006
27/01/2021;3232.580078;523.280029;35.850002;141.848038;131.020004
28/01/2021;3237.620117;538.599976;35.860001;136.885452;134.720001
29/01/2021;3206.199951;532.390015;35.900002;131.763107;133.589996
01/02/2021;3342.879883;539.039978;35.799999;133.939850;135.710007
